title,media,date,datetime,desc,link,img
"New Delhi : PM Modi to inaugurate 9th G20 Parliamentary Speakers' Summit, P-20 on 13th October",News On AIR,3 days ago,2023-10-06 22:50:07.875018,,https://newsonair.gov.in/News%3Ftitle%3DNew-Delhi-%253A-PM-Modi-to-inaugurate-9th-G20-Parliamentary-Speakers%2526%252339%253B-Summit%252C-P-20-on-13th-October%26id%3D468974&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgAEAI&usg=AOvVaw3leHkxjcq-d8TDgOjgkjYq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Canada To Participate In G20 Parliamentary Summit Amid Diplomatic Rift With India; Germany, Argentina To Skip",English Jagran,3 days ago,2023-10-06 22:50:07.881944,,https://english.jagran.com/india/canada-to-participate-in-g20-parliamentary-summit-amid-diplomatic-rift-with-india-germany-argentina-to-skip-10105488&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgFEAI&usg=AOvVaw1e9SIw-i86TjruN4cM5Uc8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
The Victims of G20’s ‘Locked-Down’ Delhi,DU Beat,3 days ago,2023-10-06 22:50:07.888999,,https://dubeat.com/2023/10/06/the-victims-of-g20s-locked-down-delhi/&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgDEAI&usg=AOvVaw0vkMJHqhH1bhE6I7JQ5Fjj,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
మోడీ G20 ప్రోగ్రాంలో బిజీగా ఉన్నపుడు..చంద్రబాబును అరెస్ట్ చేశారు : Pawan Kalyan l NTV,YouTube,3 days ago,2023-10-06 22:50:07.894799,,https://www.youtube.com/watch%3Fv%3DZ50eMLuY8X4&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgCEAI&usg=AOvVaw34DpQuCl7xAlqXgt--q5ta,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Moving towards regulation | Crypto with caveats,India Today,3 days ago,2023-10-06 22:50:28.824351,,https://www.indiatoday.in/magazine/business/story/20231016-moving-towards-regulation-crypto-with-caveats-2445302-2023-10-06&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgFEAI&usg=AOvVaw0ywLN3sO4jZBgxW9QZuazX,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India's G20 Presidency Unmatched In The Significance of Its Outcomes | Lakshmi M. Puri,YouTube,3 days ago,2023-10-06 22:50:28.832678,,https://www.youtube.com/watch%3Fv%3D01ChVrONyFc&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgJEAI&usg=AOvVaw0LaAu5FaJIZYvwXNhO68oK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ninth G20 Parliamentary Speakers’ Summit (P20) to be held in New Delhi,The Indian Awaaz,3 days ago,2023-10-06 22:50:28.839589,,https://theindianawaaz.com/ninth-g20-parliamentary-speakers-summit-p20-to-be-held-in-new-delhi/&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgBEAI&usg=AOvVaw35JwKOiSOXkY-XAMNWET3U,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Canada to attend G20 Parliament Speakers’ Summit; Germany, Argentina will skip",Hindustan Times,3 days ago,2023-10-06 22:50:28.846269,,https://www.hindustantimes.com/india-news/canada-to-attend-g20-parliament-speakers-summit-germany-argentina-will-skip-101696593278637.html&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgEEAI&usg=AOvVaw1lXgZZOLjlnokM_7AL1FYp,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Amid diplomatic row, India to host Canadian speaker Raymonde Gagne at G20 Parliament Speakers’ Summit next week",Firstpost,3 days ago,2023-10-06 22:50:28.854338,,https://www.firstpost.com/india/amid-diplomatic-row-india-to-host-canadian-speaker-raymonde-gagne-at-g20-parliament-speakers-summit-next-week-13212572.html&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgGEAI&usg=AOvVaw0kry3p_Q2sXeKgeBeHnDl9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Two-day P-20 summit to begin from October 13: LS Speaker Om Birla,Business Standard,3 days ago,2023-10-06 22:50:28.861623,,https://www.business-standard.com/india-news/two-day-p-20-summit-to-begin-from-october-13-ls-speaker-om-birla-123100600689_1.html&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgDEAI&usg=AOvVaw0ksY2mRWGA5shngZrn_NQe,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Delhi to host G20 Parliament Speakers’ Summit on Oct 13-14,Lagatar English,3 days ago,2023-10-06 22:50:28.870161,,https://lagatar24.com/delhi-to-host-g20-parliament-speakers-summit-on-oct-13-14/175736/&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgIEAI&usg=AOvVaw1VGgFLtlPVDfG5fovpEFeb,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India To Discuss Issues With Canada During P20 Summit In Delhi Next Week,NDTV,3 days ago,2023-10-06 22:50:28.876439,,https://www.ndtv.com/india-news/india-canada-news-g20-parliament-speakers-summit-narendra-modi-justin-trudeau-india-to-discuss-issues-with-canada-during-p20-summit-in-delhi-next-week-4456391&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgHEAI&usg=AOvVaw00eSANn9elI5jz8kvcnVo6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
A corridor of opportunity,The Financial Express,3 days ago,2023-10-06 22:50:28.883514,,https://www.financialexpress.com/policy/economy-a-corridor-of-opportunity-3264961/&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgAEAI&usg=AOvVaw2ohhK98QEJdOuvqSyBPx2g,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Press Information Bureau,Press Information Bureau,3 days ago,2023-10-06 22:50:28.892436,,https://pib.gov.in/PressReleseDetailm.aspx%3FPRID%3D1965013&ved=2ahUKEwi2kLX0vOmBAxXJwzgGHbgiArc4MhDF9AF6BAgCEAI&usg=AOvVaw13CaypJKh5luE8BgD2Bbrq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India to host G20 Parliament Speakers' Summit next week,Kashmir Vision,3 days ago,2023-10-06 22:50:50.050176,,https://kashmirvision.in/2023/10/06/india-to-host-g20-parliament-speakers-summit-next-week/&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgBEAI&usg=AOvVaw0U9vqQ3IJNYJPvg-N-q3rU,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Headlines Today: G20 के बाद P20 के आयोजन में जुटा भारत, 13 अक्टूबर को PM Modi करेंगे उद्घाटन",YouTube,3 days ago,2023-10-06 22:50:50.062807,,https://www.youtube.com/watch%3Fv%3DlVe209gnqng&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgIEAI&usg=AOvVaw35atsi6ZL2vsvP7Q2cWBJT,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India to hold ninth G20 Parliamentary Speakers' Summit on Oct 13 & 14 : Om Birla,UNITED NEWS OF INDIA,3 days ago,2023-10-06 22:50:50.075135,,http://www.uniindia.com/news/india/india-to-hold-ninth-g20-parliamentary-speakers-summit-on-oct-13-14-om-birla/3064357.html&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgJEAI&usg=AOvVaw2Mb5OalSEn4Nd0rAg-5jmL,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
TMC MP Saket Gokhale to challenge Centre’s order blocking his Manipur tweet during G20 Summit,Scroll.in,3 days ago,2023-10-06 22:50:50.086130,,https://scroll.in/latest/1057187/tmc-mp-saket-gokhale-to-challenge-centres-order-blocking-his-manipur-tweet-during-g20-summit&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgHEAI&usg=AOvVaw307mudEnsoei1EiUJea9HM,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Putin praises Modi’s G20 ‘success’, backs India’s push for seat on UN Security Council",ThePrint,3 days ago,2023-10-06 22:50:50.098448,,https://theprint.in/world/putin-praises-modis-g20-success-backs-indias-push-for-seat-on-un-security-council/1792577/&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgGEAI&usg=AOvVaw2Nq4yz5MBOSHuIYxRGzkWk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Breaking News: Putin ने ट्रूडो को बताया 'इडियट' | G20 Summit 2023 | PM Modi | Canada | News18,YouTube,3 days ago,2023-10-06 22:50:50.110466,,https://www.youtube.com/watch%3Fv%3DGfRXjcFzmys&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgFEAI&usg=AOvVaw3BaCyuNn983OjjMY5dvp9D,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Putin hails G20 success, celebrities summoned in Mahadev betting app case; more - India Today",India Today,3 days ago,2023-10-06 22:50:50.123847,,https://www.indiatoday.in/programme/first-up/video/putin-hails-g20-success-celebrities-summoned-in-mahadev-betting-app-case-more-2445322-2023-10-06&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgDEAI&usg=AOvVaw0gPBNHSzh-FwZUWrMbLFl7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Depoliticisation Made G-20 Successful Says Putin While Praising PM Modi & Success Of Of G20,YouTube,3 days ago,2023-10-06 22:50:50.130826,,https://www.youtube.com/watch%3Fv%3Dag06LAoBjfA&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgAEAI&usg=AOvVaw1MZID2zqo-3X451E4Xa18u,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Putin Salutes Modi For Defeating West's Ukraine 'Propaganda' At G20; 'India Managed To...' | Watch,YouTube,3 days ago,2023-10-06 22:50:50.137551,,https://www.youtube.com/watch%3Fv%3Dpb0DJAbJl94&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgCEAI&usg=AOvVaw2QaDdIyB5lLD62r7No2hYe,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Putin Hails G20 Success, Praises PM Modi And Says Modi Made Depoliticised Decision In G20",YouTube,3 days ago,2023-10-06 22:50:50.145162,,https://www.youtube.com/watch%3Fv%3DFQaX1rJjTCg&ved=2ahUKEwin9b7-vOmBAxV-yzgGHXhhDO84PBDF9AF6BAgEEAI&usg=AOvVaw21gJMFG4pt36sP4rvG1yZ1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US envoy to India Eric Garcetti raises G20 in J-K to defend envoy’s PoK visit,Tribune India,3 days ago,2023-10-06 22:51:11.096852,,https://www.tribuneindia.com/news/india/garcetti-raises-g20-in-j-k-to-defend-envoys-pok-visit-550742&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgDEAI&usg=AOvVaw17q8EmnJAZaQHn7pah7DRE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
G20 virtual summit planned for November 22,The Times of India,3 days ago,2023-10-06 22:51:11.110361,,https://m.timesofindia.com/india/g20-virtual-summit-planned-for-november-22/articleshow/104196768.cms&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgJEAI&usg=AOvVaw10c6hTZy92zL0iFaQev-rK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Putin: Politicisation of G20 will lead to its death,Deccan Herald,4 days ago,2023-10-05 22:51:11.122846,,https://www.deccanherald.com/world/putin-politicisation-of-g20-will-lead-to-its-death-2714576&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgBEAI&usg=AOvVaw3NtHgSzrIqxDSw_pigZryA,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"An African century, facilitated by India",Hindustan Times,4 days ago,2023-10-05 22:51:11.134639,,https://www.hindustantimes.com/opinion/an-african-century-facilitated-by-india-101696513601613.html&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgHEAI&usg=AOvVaw2enFP7XlEs8j4LYsn4KVT5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"India's Economic Growth Outpaces G20 and Emerging Markets, World Bank Projects By Investing.com",Investing.com,4 days ago,2023-10-05 22:51:11.146612,,https://www.investing.com/news/economy/indias-economic-growth-outpaces-g20-and-emerging-markets-world-bank-projects-93CH-3191478&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgAEAI&usg=AOvVaw1MQMlAJQCtxg6wq6mrrifN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Rajasthan depicts India's past glory, should represent future as well: PM",Business Standard,4 days ago,2023-10-05 22:51:11.158291,,https://www.business-standard.com/india-news/rajasthan-depicts-india-s-past-glory-should-represent-future-as-well-pm-123100500690_1.html&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgCEAI&usg=AOvVaw0UVtvm44ODBYj6lUa6v4W6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Explainer: Post G20 summit, India faces fresh diplomatic challenges",ETV Bharat,4 days ago,2023-10-05 22:51:11.164048,,https://www.etvbharat.com/english/state/delhi/explainer-post-g20-summit-india-faces-fresh-diplomatic-challenges/na20231005142057406406549&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgGEAI&usg=AOvVaw2SsMWcnKM201WdM1pOAnbW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Post G-20 Summit, India faces fresh diplomatic challenges",ETV Bharat,4 days ago,2023-10-05 22:51:11.173496,,https://www.etvbharat.com/english/bharat/post-g20-summit-india-now-faces-fresh-diplomatic-challenges/na20231005134759895895545&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgFEAI&usg=AOvVaw3ndTl_GGckz7ZGwatTh1Ih,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'Gamla chor': When G20 flower pots vanished from Delhi streets,The Times of India,4 days ago,2023-10-05 22:51:11.180354,,https://timesofindia.indiatimes.com/city/delhi/g20-planter-thefts-photos-g20-flower-pots-disappear-from-delhi-streets/photostory/104179564.cms&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgIEAI&usg=AOvVaw3OnjNArMi-8rBN2ONkmsQw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India’s G20 Sherpa Amitabh Kant Shares The Ultimate Insider From The G20 Summit 2023,YouTube,4 days ago,2023-10-05 22:51:11.188039,,https://www.youtube.com/watch%3Fv%3DCSKHUEzk-eo&ved=2ahUKEwjck8eIvemBAxXqzzgGHbR8C5w4RhDF9AF6BAgEEAI&usg=AOvVaw2-T2MoFa5eZiP5INzgDFjV,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Tackling Multidimensional Gender Inequality in G20 Countries,Observer Research Foundation,4 days ago,2023-10-05 22:51:35.965257,,https://www.orfonline.org/research/tackling-multidimensional-gender-inequality-in-g20-countries/&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgIEAI&usg=AOvVaw3rX1nlbJajHIp4iZO5-rxd,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Remarkable achievement: UK envoy Alex Ellis on G20 Summit agreement,Business News This Week,4 days ago,2023-10-05 22:51:35.972350,,https://businessnewsthisweek.com/business/remarkable-achievement-uk-envoy-alex-ellis-on-g20-summit-agreement/&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgJEAI&usg=AOvVaw20n3-uxpTfj3KmPa9BEgyJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"World Bank proposes $100 billion extra annual lending capacity to tackle climate change, poverty",Firstpost,4 days ago,2023-10-05 22:51:35.979704,,https://www.firstpost.com/world/world-bank-proposes-100-billion-extra-annual-lending-capacity-to-tackle-climate-change-poverty-13204512.html&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgGEAI&usg=AOvVaw1l-wnQumtnNV2NLLAboXlE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"G20 Over, G10 Begins",dtnext,4 days ago,2023-10-05 22:51:35.985804,,https://www.dtnext.in/news/sports/g20-over-g10-begins-740015&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgAEAI&usg=AOvVaw1LO5m8vPViNFEWQQfzmoK8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
KBC 2023| What was the name of the musical program performed at the G20 Culture Minister's Meeting in Varanasi in August 2023?,India Map,4 days ago,2023-10-05 22:51:35.992561,,https://www.mapsofindia.com/my-india/quiz/kbc-2023-what-was-the-name-of-the-musical-program-performed-at-the-g20-culture-ministers-meeting-in-varanasi-in-august-2023&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgHEAI&usg=AOvVaw24eb8bObm1yR14TEZGyjpK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Modi-led India avoided destruction of G20 – Putin,Global Village Space,4 days ago,2023-10-05 22:51:36.001437,,https://www.globalvillagespace.com/modi-led-india-avoided-destruction-of-g20-putin/&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgBEAI&usg=AOvVaw29fsol1_cO5ysEmW-uH2nz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Opinion: Revitalising Make in India-Telangana,Telangana Today,5 days ago,2023-10-04 22:51:36.008436,,https://telanganatoday.com/opinion-revitalising-make-in-india&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgFEAI&usg=AOvVaw3qvs2gHsJRc35vGwCcMQhJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
MDB reforms off the block,Business Standard,5 days ago,2023-10-04 22:51:36.015978,,https://www.business-standard.com/finance/columns/mdb-reforms-off-the-block-123100401428_1.html&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgCEAI&usg=AOvVaw3oLkkalDjvY5vSS-U8DqCp,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Biofortification: A Responsible Research and Innovation Strategy for the G20,ORF,5 days ago,2023-10-04 22:51:36.021984,,https://www.orfonline.org/research/biofortification/&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgDEAI&usg=AOvVaw2aMJD9lduFTi2bE67XGZlr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Alex Ellis, British High Commissioner To India Reflects On India's G20 Role",Business Today,5 days ago,2023-10-04 22:51:36.029986,,https://www.businesstoday.in/bt-tv/video/alex-ellis-british-high-commissioner-to-india-reflects-on-indias-g20-role-400784-2023-10-04&ved=2ahUKEwiP5LuUvemBAxU_yjgGHXLeCs84UBDF9AF6BAgEEAI&usg=AOvVaw1X7jpKzAz6h8juAyQ0Fw5H,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"WATCH| G20, Chandrayaan, and women quota bill mark dawn of Amrit Kaal: Amit Shah",The New Indian,5 days ago,2023-10-04 22:51:57.163111,,https://www.newindian.in/watch-g20-chandrayaan-and-women-quota-bill-mark-dawn-of-amrit-kaal-amit-shah/&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgCEAI&usg=AOvVaw0DOKq0dBGW4Te2UqykHM5W,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Lost Work and Income: What Three Days of G-20 Lockdown Cost Delhi’s Poor,The Wire,5 days ago,2023-10-04 22:51:57.169508,,https://thewire.in/rights/what-three-days-g20-lockdown-delhi-poor&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgJEAI&usg=AOvVaw0g-IPSgLACdM8QTEViMk8L,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India Today Conclave: British High Commissioner To India On India's G20 Impact & More,YouTube,5 days ago,2023-10-04 22:51:57.176188,,https://www.youtube.com/watch%3Fv%3DH3UFZPAhqUA&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgHEAI&usg=AOvVaw3Zt8AQZ4aPl4pD23apkhqK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"G20 summit done, planters vanish from Delhi roads",TimesOfIndia.com,5 days ago,2023-10-04 22:51:57.183290,,https://timesofindia.indiatimes.com/india/mud-trails-g20-planters-vanish-in-daring-heist/photostory/104156137.cms&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgBEAI&usg=AOvVaw2f7ECV5OKsJ1uQV_1YaHEE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'Remarkable Achievement': UK Envoy Alex Ellis On G20 Summit Agreement | India Today Conclave Mumbai,YouTube,5 days ago,2023-10-04 22:51:57.189484,,https://www.youtube.com/watch%3Fv%3DsJ6GYbLWFZQ&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgIEAI&usg=AOvVaw3hHV0aMP_ujmk2t208_ypg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Watch: UK Envoy Alex Ellis Talk On India's G20 Impact: The Emerging Global Order,YouTube,5 days ago,2023-10-04 22:51:57.196310,,https://www.youtube.com/watch%3Fv%3DZrvyAbqLO_Y&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgFEAI&usg=AOvVaw3pCkcU6yogXNkLsUTSujYZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'Remarkable achievement': UK envoy Alex Ellis on G20 Summit agreement,India Today,5 days ago,2023-10-04 22:51:57.203542,,https://www.indiatoday.in/conclave-mumbai-2023/story/alex-ellis-british-high-commissioner-to-india-mumbai-conclave-2023-2444244-2023-10-04&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgDEAI&usg=AOvVaw1SC3G0u3OMAUW2D8kduoNm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
British High Commissioner To India Alex Ellis|G20 Impact On Emerging Global Order| #ConclaveMumbai23,YouTube,5 days ago,2023-10-04 22:51:57.210740,,https://www.youtube.com/watch%3Fv%3D7WybRU1_Y_U&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgAEAI&usg=AOvVaw0Uyg0pytDI2PQ8qSJyv7sn,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Most G20 Planters Gone! Thieves Steal Pots But Leave Mud, Plants Behind",Times Now,5 days ago,2023-10-04 22:51:57.216422,,https://www.timesnownews.com/delhi/most-g20-planters-gone-thieves-steal-pots-but-leave-mud-plants-behind-article-104154069&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgEEAI&usg=AOvVaw2Fk6Mm25MuCkODZtTHQ3kz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Planters placed for G20 Summit vanished; 'thieves' are surely loving it,Editorji,5 days ago,2023-10-04 22:51:57.224531,,https://www.editorji.com/india-news/planters-placed-for-g20-summit-vanished-thieves-are-surely-loving-it-1696407113799&ved=2ahUKEwjutL2evemBAxX78jgGHfSPBxA4WhDF9AF6BAgGEAI&usg=AOvVaw3Oz9ysyDhN6V2Uu0-y-kgl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
